name	gene_id	biotype	cluster	chr	start	end
mier2	ENSDARG00000071413	protein_coding	Cluster047	22	21491753	21520262
mier3a	ENSDARG00000006253	protein_coding	Cluster068	10	2668293	2686069
mier3b	ENSDARG00000021288	protein_coding	Cluster011	8	17107789	17121472
miip	ENSDARG00000088346	protein_coding	Cluster004	11	40240896	40255741
minos1	ENSDARG00000101619	protein_coding	Cluster108	23	39851458	39858323
minpp1a	ENSDARG00000057058	protein_coding	Cluster036	17	23690635	23707954
mios	ENSDARG00000102587	protein_coding	Cluster176	16	47345188	47366438
miox	ENSDARG00000002764	protein_coding	Cluster025	18	6773233	6783325
mipa	ENSDARG00000037285	protein_coding	Cluster003	23	27141684	27146233
mipb	ENSDARG00000013963	protein_coding	Cluster003	23	6703639	6707251
mipol1	ENSDARG00000104845	protein_coding	Cluster010	17	10169598	10342313
mis18bp1	ENSDARG00000042563	protein_coding	Cluster167	17	28594783	28606397
mitd1	ENSDARG00000044766	protein_coding	Cluster002	9	7296794	7308984
mitfa	ENSDARG00000003732	protein_coding	Cluster043	6	43392851	43435741
mkln1	ENSDARG00000025576	protein_coding	Cluster002	4	11692074	11764375
mknk1	ENSDARG00000018411	protein_coding	Cluster002	11	13118909	13132092
mknk2a	ENSDARG00000011373	protein_coding	Cluster010	2	23351141	23369301
mknk2b	ENSDARG00000015164	protein_coding	Cluster005	8	20406799	20420076
mkrn1	ENSDARG00000041665	protein_coding	Cluster002	4	12293425	12308985
mkxa	ENSDARG00000075450	protein_coding	Cluster001	12	22840675	22888093
mlc1	ENSDARG00000063026	protein_coding	Cluster001	18	14958220	14973322
mlec	ENSDARG00000059630	protein_coding	Cluster026	8	39836940	39850585
mlf1	ENSDARG00000077301	protein_coding	Cluster101	15	1187271	1201855
mlh1	ENSDARG00000025948	protein_coding	Cluster114	13	42476346	42491579
mllt11	ENSDARG00000071026	protein_coding	Cluster001	19	7526719	7531871
mllt1a	ENSDARG00000043185	protein_coding	Cluster002	8	20162070	20198717
mllt1b	ENSDARG00000031709	protein_coding	Cluster145	2	23314489	23337982
mlnl	ENSDARG00000092916	protein_coding	Cluster005	21	11876975	11888895
mlpha	ENSDARG00000070991	protein_coding	Cluster003	6	15479051	15514746
mlphb	ENSDARG00000062481	protein_coding	Cluster014	9	24198144	24212500
mmaa	ENSDARG00000060383	protein_coding	Cluster026	1	35224408	35238232
mmgt1	ENSDARG00000010553	protein_coding	Cluster002	14	31275263	31279094
mmp11a	ENSDARG00000026325	protein_coding	Cluster003	8	30788131	30816183
mmp14a	ENSDARG00000002235	protein_coding	Cluster006	7	23853134	23878513
mmp14b	ENSDARG00000008388	protein_coding	Cluster006	2	38178990	38201313
mmp16b	ENSDARG00000058876	protein_coding	Cluster001	2	3799128	3846982
mmp17b	ENSDARG00000102956	protein_coding	Cluster001	14	49824438	49859874
mmp2	ENSDARG00000017676	protein_coding	Cluster006	7	35138573	35161424
mmp20b	ENSDARG00000055479	protein_coding	Cluster004	15	25621657	25636600
mmp23bb	ENSDARG00000009825	protein_coding	Cluster003	18	45993010	46007507
mmp24	ENSDARG00000018896	protein_coding	Cluster001	6	52362396	52428827
mmrn2a	ENSDARG00000076135	protein_coding	Cluster001	13	22489234	22515684
mn1a	ENSDARG00000076529	protein_coding	Cluster111	10	4095573	4116145
mn1b	ENSDARG00000079248	protein_coding	Cluster241	5	65997251	66023374
mnat1	ENSDARG00000002077	protein_coding	Cluster010	13	31517821	31551501
mns1	ENSDARG00000060169	protein_coding	Cluster041	7	32849017	32859402
mob2a	ENSDARG00000023214	protein_coding	Cluster034	25	22765480	22791971
mob3a	ENSDARG00000019113	protein_coding	Cluster053	8	20383752	20395384
mocs2	ENSDARG00000077202	protein_coding	Cluster080	10	9112744	9123921
mon1a	ENSDARG00000078585	protein_coding	Cluster011	11	34909423	34923074
mon1bb	ENSDARG00000077434	protein_coding	Cluster047	11	25455779	25471695
mon2	ENSDARG00000099798	protein_coding	Cluster123	25	1554556	1596673
morc2	ENSDARG00000028539	protein_coding	Cluster012	25	3582428	3619734
morf4l1	ENSDARG00000041155	protein_coding	Cluster224	18	20044957	20056241
mos	ENSDARG00000069744	protein_coding	Cluster002	15	17162329	17163538
moto	ENSDARG00000090664	protein_coding	Cluster002	3	31475372	31487749
moxd1l	ENSDARG00000069296	protein_coding	Cluster001	20	43186642	43214007
mpc1	ENSDARG00000093448	protein_coding	Cluster006	13	151013	154950
mpc2	ENSDARG00000024478	protein_coding	Cluster007	9	34412812	34418287
mpdu1a	ENSDARG00000035562	protein_coding	Cluster191	5	23675507	23682065
mpeg1.1	ENSDARG00000055290	protein_coding	Cluster001	8	29700878	29704389
mpeg1.2	ENSDARG00000043093	protein_coding	Cluster092	8	19325655	19329417
mphosph10	ENSDARG00000012495	protein_coding	Cluster168	7	30501841	30508425
mphosph8	ENSDARG00000005576	protein_coding	Cluster012	9	21651594	21678107
mpi	ENSDARG00000030786	protein_coding	Cluster003	25	2909571	2925890
mplkip	ENSDARG00000078986	protein_coding	Cluster022	2	21947485	21949722
mpnd	ENSDARG00000061989	protein_coding	Cluster019	8	18800342	18817378
mpp2a	ENSDARG00000053453	protein_coding	Cluster003	3	33213633	33250418
mpp2b	ENSDARG00000010957	protein_coding	Cluster001	12	10161281	10262258
mpp3a	ENSDARG00000015184	protein_coding	Cluster003	3	38506129	38551062
mpp3b	ENSDARG00000062667	protein_coding	Cluster001	12	16184267	16227466
mpp4a	ENSDARG00000058222	protein_coding	Cluster001	9	13714718	13740788
mpp7a	ENSDARG00000102470	protein_coding	Cluster030	12	23054743	23244518
mppe1	ENSDARG00000045416	protein_coding	Cluster002	24	8839066	8861714
mpped1	ENSDARG00000088181	protein_coding	Cluster001	4	8851094	8902324
mpped2a	ENSDARG00000006889	protein_coding	Cluster206	7	16096912	16209238
mpx	ENSDARG00000019521	protein_coding	Cluster003	10	7815556	7827254
mpzl2b	ENSDARG00000027345	protein_coding	Cluster026	5	37339568	37363610
mras	ENSDARG00000062865	protein_coding	Cluster001	22	11828358	11844976
mrc1a	ENSDARG00000102100	protein_coding	Cluster020	7	58589600	58650000
mrc1b	ENSDARG00000038822	protein_coding	Cluster001	2	31533967	31557620
mre11a	ENSDARG00000105014	protein_coding	Cluster026	15	2894267	2924135
mrgbp	ENSDARG00000028894	protein_coding	Cluster042	23	16143616	16160314
mrm1	ENSDARG00000059658	protein_coding	Cluster017	5	55448879	55455611
mroh1	ENSDARG00000016573	protein_coding	Cluster126	16	31301093	31387319
mrpl1	ENSDARG00000054606	protein_coding	Cluster088	5	38225072	38234411
mrpl10	ENSDARG00000045091	protein_coding	Cluster029	12	28681720	28684740
mrpl11	ENSDARG00000013075	protein_coding	Cluster013	14	30217047	30280036
mrpl13	ENSDARG00000056903	protein_coding	Cluster139	16	15162393	15207393
mrpl16	ENSDARG00000075325	protein_coding	Cluster228	1	529209	535756
mrpl18	ENSDARG00000060199	protein_coding	Cluster077	14	35159364	35165223
mrpl19	ENSDARG00000011885	protein_coding	Cluster002	20	25541424	25546156
mrpl20	ENSDARG00000090462	protein_coding	Cluster054	22	19300	62124
mrpl23	ENSDARG00000045696	protein_coding	Cluster013	25	23679895	23718401
mrpl28	ENSDARG00000057805	protein_coding	Cluster002	15	17192260	17202618
mrpl30	ENSDARG00000069850	protein_coding	Cluster077	9	22013894	22015044
mrpl32	ENSDARG00000060489	protein_coding	Cluster128	16	43441392	43443206
mrpl37	ENSDARG00000062916	protein_coding	Cluster054	2	11130424	11148171
mrpl38	ENSDARG00000039667	protein_coding	Cluster002	12	44867469	44886420
mrpl4	ENSDARG00000058824	protein_coding	Cluster057	11	11335520	11347525
mrpl42	ENSDARG00000079391	protein_coding	Cluster054	4	1972324	1975523
mrpl45	ENSDARG00000044942	protein_coding	Cluster057	11	12112578	12121296
mrpl47	ENSDARG00000075743	protein_coding	Cluster050	6	29406993	29412017
mrpl51	ENSDARG00000041340	protein_coding	Cluster054	16	4711692	4717682
mrpl53	ENSDARG00000008920	protein_coding	Cluster013	19	32570697	32577219
mrpl57	ENSDARG00000007285	protein_coding	Cluster018	17	26590119	26592471
mrps22	ENSDARG00000018073	protein_coding	Cluster002	15	6944386	6969449
mrps28	ENSDARG00000041538	protein_coding	Cluster009	22	26261235	26270991
mrps30	ENSDARG00000104111	protein_coding	Cluster002	5	52324832	52357459
mrps36	ENSDARG00000079823	protein_coding	Cluster006	8	17127782	17132118
mrps6	ENSDARG00000039543	protein_coding	Cluster009	13	4866847	4872153
mrps7	ENSDARG00000101622	protein_coding	Cluster057	3	11106415	11108933
mrs2	ENSDARG00000062872	protein_coding	Cluster010	16	10373384	10402035
mrto4	ENSDARG00000007130	protein_coding	Cluster032	11	41233822	41241747
ms4a17a.11	ENSDARG00000053561	protein_coding	Cluster001	4	74998757	75011610
ms4a17a.14	ENSDARG00000094809	protein_coding	Cluster025	4	74942686	74994344
ms4a17a.17	ENSDARG00000054898	protein_coding	Cluster005	4	74912105	74933261
ms4a17a.4	ENSDARG00000014024	protein_coding	Cluster005	4	75175989	75185694
ms4a17a.7	ENSDARG00000043796	protein_coding	Cluster001	4	75043727	75142798
ms4a17a.9	ENSDARG00000043802	protein_coding	Cluster003	4	75032057	75055899
msgn1	ENSDARG00000070546	protein_coding	Cluster059	4	292588	294558
msi1	ENSDARG00000010710	protein_coding	Cluster029	8	39573169	39613442
msl1b	ENSDARG00000090223	protein_coding	Cluster009	12	26931157	26935657
mslna	ENSDARG00000098949	protein_coding	Cluster005	3	43134641	43171972
msmo1	ENSDARG00000055876	protein_coding	Cluster001	1	20223614	20235835
msnb	ENSDARG00000028740	protein_coding	Cluster001	14	8981669	9030587
msrb2	ENSDARG00000018459	protein_coding	Cluster001	24	16897404	16903499
msrb3	ENSDARG00000045658	protein_coding	Cluster007	4	12893619	12915356
mss51	ENSDARG00000075463	protein_coding	Cluster205	24	39213356	39222136
mst1ra	ENSDARG00000060235	protein_coding	Cluster221	6	42478194	42508668
mstnb	ENSDARG00000069133	protein_coding	Cluster001	9	41137549	41141350
msto1	ENSDARG00000024381	protein_coding	Cluster004	19	776399	791207
msx1b	ENSDARG00000008886	protein_coding	Cluster069	1	48708480	48710893
msx2b	ENSDARG00000101023	protein_coding	Cluster019	21	41283835	41286879
mt-co2	ENSDARG00000063908	protein_coding	Cluster239	MT	8130	8820
mt-co3	ENSDARG00000063912	protein_coding	Cluster239	MT	9735	10520
mt-nd3	ENSDARG00000063914	protein_coding	Cluster239	MT	10590	10940
mta2	ENSDARG00000013031	protein_coding	Cluster028	7	17656063	17691942
mtbl	ENSDARG00000102051	protein_coding	Cluster001	7	28877564	28878077
mtbp	ENSDARG00000090447	protein_coding	Cluster017	16	15207623	15257125
mtch2	ENSDARG00000019732	protein_coding	Cluster002	7	38395808	38406832
mtfmt	ENSDARG00000005448	protein_coding	Cluster182	7	52478003	52486502
mtfr1	ENSDARG00000045304	protein_coding	Cluster002	24	24581782	24588081
mtfr1l	ENSDARG00000003940	protein_coding	Cluster088	17	24699800	24708891
mtfr2	ENSDARG00000060394	protein_coding	Cluster053	23	31902101	31986758
mthfd1a	ENSDARG00000018266	protein_coding	Cluster001	20	27747682	27784154
mthfr	ENSDARG00000053087	protein_coding	Cluster002	8	47228641	47262086
mtif3	ENSDARG00000039649	protein_coding	Cluster094	5	67293916	67301032
mtmr10	ENSDARG00000010601	protein_coding	Cluster087	7	30454323	30497395
mtmr11	ENSDARG00000069755	protein_coding	Cluster007	16	46034240	46124884
mtmr14	ENSDARG00000059642	protein_coding	Cluster039	6	19639601	19666863
mtmr1a	ENSDARG00000056690	protein_coding	Cluster001	7	25587187	25605773
mtmr7a	ENSDARG00000037101	protein_coding	Cluster039	14	30058232	30071827
mtmr7b	ENSDARG00000070412	protein_coding	Cluster248	1	15791274	15814875
mtmr8	ENSDARG00000008592	protein_coding	Cluster002	5	21523788	21549052
mtnr1ab	ENSDARG00000055852	protein_coding	Cluster001	14	29765297	29800848
mto1	ENSDARG00000055679	protein_coding	Cluster061	12	14172527	14271811
mtor	ENSDARG00000053196	protein_coding	Cluster007	8	46069730	46314039
mtr	ENSDARG00000104906	protein_coding	Cluster039	12	47134909	47162786
mtrf1l	ENSDARG00000060005	protein_coding	Cluster004	13	46637515	46647222
mtss1	ENSDARG00000059604	protein_coding	Cluster010	6	50581721	50686643
mtss1la	ENSDARG00000028943	protein_coding	Cluster019	18	14801785	14868551
mtus1a	ENSDARG00000071562	protein_coding	Cluster017	14	29945299	30017327
mtus2	ENSDARG00000062347	protein_coding	Cluster003	10	24535012	24652865
mtx1a	ENSDARG00000025500	protein_coding	Cluster002	16	43035101	43061434
mtx2	ENSDARG00000029415	protein_coding	Cluster007	6	10636232	10644536
muc13b	ENSDARG00000079647	protein_coding	Cluster001	12	16057649	16073704
muc5.1	ENSDARG00000070331	protein_coding	Cluster001	25	8279639	8323098
muc5.2	ENSDARG00000058556	protein_coding	Cluster023	25	8330824	8368332
muc5.3	ENSDARG00000099470	protein_coding	Cluster005	7	72041890	72088651
murca	ENSDARG00000038658	protein_coding	Cluster038	2	42341698	42349182
murcb	ENSDARG00000056743	protein_coding	Cluster073	24	33810955	33817329
mustn1	ENSDARG00000089086	protein_coding	Cluster072	11	18020167	18023521
mut	ENSDARG00000060554	protein_coding	Cluster025	20	44474739	44562783
mvb12a	ENSDARG00000099741	protein_coding	Cluster002	1	58530502	58536716
mvb12bb	ENSDARG00000079478	protein_coding	Cluster001	8	33411445	33559732
mvk	ENSDARG00000004130	protein_coding	Cluster002	5	18990398	19005895
mxa	ENSDARG00000021688	protein_coding	Cluster004	1	6878883	6898529
mxc	ENSDARG00000024789	protein_coding	Cluster003	9	32994776	33007893
mxd3	ENSDARG00000098350	protein_coding	Cluster002	14	15762755	15777243
mxd4	ENSDARG00000054031	protein_coding	Cluster006	1	25378155	25402858
mxra5a	ENSDARG00000074815	protein_coding	Cluster061	1	32589529	32600676
mxra8a	ENSDARG00000062222	protein_coding	Cluster001	11	24192307	24221170
mxra8b	ENSDARG00000062129	protein_coding	Cluster001	23	29962548	30173321
mxtx1	ENSDARG00000069382	protein_coding	Cluster022	13	21526263	21529753
mxtx2	ENSDARG00000015906	protein_coding	Cluster037	12	29121372	29122913
myb	ENSDARG00000053666	protein_coding	Cluster048	23	31888892	31903512
mybl1	ENSDARG00000030999	protein_coding	Cluster044	24	23646665	23672609
mybl2b	ENSDARG00000032264	protein_coding	Cluster009	11	1525018	1548068
mybpc1	ENSDARG00000045560	protein_coding	Cluster001	4	17737865	17804176
mybpc2b	ENSDARG00000021265	protein_coding	Cluster056	24	38371736	38460977
mybpc3	ENSDARG00000011615	protein_coding	Cluster003	7	31567170	31628058
mybpha	ENSDARG00000058799	protein_coding	Cluster001	23	6143531	6192031
mybphb	ENSDARG00000003081	protein_coding	Cluster003	6	55022626	55070995
mycbp2	ENSDARG00000001220	protein_coding	Cluster006	9	17038154	17278623
mycla	ENSDARG00000006003	protein_coding	Cluster078	13	35778503	35782443
mycn	ENSDARG00000006837	protein_coding	Cluster069	20	33391549	33396505
myct1a	ENSDARG00000056125	protein_coding	Cluster014	20	26163429	26166930
mydgf	ENSDARG00000071679	protein_coding	Cluster018	22	4750818	4761094
myef2	ENSDARG00000059398	protein_coding	Cluster028	18	5552073	5567123
myeov2	ENSDARG00000045296	protein_coding	Cluster128	24	26139473	26157334
myf5	ENSDARG00000007277	protein_coding	Cluster052	4	22020253	22024132
myh11a	ENSDARG00000009782	protein_coding	Cluster001	6	8264326	8345319
myh7ba	ENSDARG00000076075	protein_coding	Cluster015	11	24945111	24976035
myh7bb	ENSDARG00000035322	protein_coding	Cluster006	23	18796372	18830994
myhb	ENSDARG00000001993	protein_coding	Cluster001	6	40748131	40758602
myhc4	ENSDARG00000035438	protein_coding	Cluster001	5	31621602	31633709
myhz1.1	ENSDARG00000067990	protein_coding	Cluster003	5	31698473	31708976
myhz1.2	ENSDARG00000067995	protein_coding	Cluster001	5	31681664	31692849
myhz1.3	ENSDARG00000067997	protein_coding	Cluster072	5	31662346	31674230
myhz2	ENSDARG00000012944	protein_coding	Cluster001	5	31606225	31617426
myl1	ENSDARG00000014196	protein_coding	Cluster038	9	39184437	39195522
myl10	ENSDARG00000062592	protein_coding	Cluster020	10	33227953	33236059
myl13	ENSDARG00000042245	protein_coding	Cluster020	2	2628812	2639928
myl2b	ENSDARG00000053424	protein_coding	Cluster001	8	4277208	4302769
myl4	ENSDARG00000011519	protein_coding	Cluster001	3	22092692	22098054
myl6	ENSDARG00000008494	protein_coding	Cluster002	6	39876641	39895990
myl7	ENSDARG00000019096	protein_coding	Cluster020	8	40417522	40425350
myl9a	ENSDARG00000038123	protein_coding	Cluster001	23	42920811	42930752
mylipa	ENSDARG00000008859	protein_coding	Cluster002	19	26756513	26794432
mylipb	ENSDARG00000055118	protein_coding	Cluster001	16	25620961	25633706
mylk2	ENSDARG00000031698	protein_coding	Cluster022	23	32112855	32134352
mylk3	ENSDARG00000076348	protein_coding	Cluster014	7	41541238	41578440
mylk4a	ENSDARG00000091260	protein_coding	Cluster001	2	381299	414238
mylk4b	ENSDARG00000055412	protein_coding	Cluster001	20	26924450	26971777
mylka:ENSDARG00000034801	ENSDARG00000034801	protein_coding	Cluster001	9	4055593	4130389
mylpfa	ENSDARG00000053254	protein_coding	Cluster003	3	32681334	32686893
mylpfb	ENSDARG00000002589	protein_coding	Cluster003	12	14964454	14972693
mylz3	ENSDARG00000017441	protein_coding	Cluster003	1	6855476	6871030
myo10l1	ENSDARG00000074723	protein_coding	Cluster001	6	10866231	10991748
myo15b	ENSDARG00000074852	protein_coding	Cluster001	12	33560798	33605743
myo16	ENSDARG00000078582	protein_coding	Cluster003	9	7832300	8185507
myo18aa:ENSDARG00000075752	ENSDARG00000075752	protein_coding	Cluster101	10	37006999	37131603
myo1ca	ENSDARG00000020924	protein_coding	Cluster090	5	37184999	37216987
myo1cb	ENSDARG00000061579	protein_coding	Cluster006	15	28335259	28420021
myo1ea	ENSDARG00000036179	protein_coding	Cluster003	7	30361096	30451740
myo3a	ENSDARG00000010186	protein_coding	Cluster001	24	6131938	6231004
myo3b	ENSDARG00000006892	protein_coding	Cluster001	9	3727829	3895145
myo5aa	ENSDARG00000061635	protein_coding	Cluster001	18	38918910	39061370
myo6b	ENSDARG00000042141	protein_coding	Cluster001	17	36733140	36894549
myo7aa	ENSDARG00000099871	protein_coding	Cluster025	18	3096447	3184792
myo7bb	ENSDARG00000077201	protein_coding	Cluster005	2	23224954	23272307
myo9ab	ENSDARG00000073843	protein_coding	Cluster003	25	462456	505015
myoc	ENSDARG00000021789	protein_coding	Cluster001	20	15119577	15125746
myocd	ENSDARG00000098836	protein_coding	Cluster001	12	197665	230365
myod1	ENSDARG00000030110	protein_coding	Cluster229	25	30843777	30846017
myog	ENSDARG00000009438	protein_coding	Cluster217	11	22436006	22439016
myom1a	ENSDARG00000061249	protein_coding	Cluster003	2	30932655	30976380
myom1b	ENSDARG00000104836	protein_coding	Cluster001	7	71496918	71566624
myom3	ENSDARG00000059838	protein_coding	Cluster020	16	52500890	52622526
myot	ENSDARG00000076312	protein_coding	Cluster014	14	11916529	12001566
myoz1a	ENSDARG00000056209	protein_coding	Cluster001	13	22134464	22147965
myoz1b	ENSDARG00000071445	protein_coding	Cluster003	12	26293886	26317516
myoz2a	ENSDARG00000012311	protein_coding	Cluster003	7	69588478	69616337
myoz2b	ENSDARG00000037266	protein_coding	Cluster020	1	25226762	25245850
myoz3a	ENSDARG00000067701	protein_coding	Cluster001	14	905539	915206
myrf	ENSDARG00000078676	protein_coding	Cluster001	25	3772248	3853924
myrip	ENSDARG00000038814	protein_coding	Cluster001	24	10984166	11169111
mysm1	ENSDARG00000034693	protein_coding	Cluster016	20	9108457	9135313
myt1a	ENSDARG00000074030	protein_coding	Cluster063	23	30839955	30861401
myt1b	ENSDARG00000102879	protein_coding	Cluster056	23	7826444	7892877
myt1la	ENSDARG00000008209	protein_coding	Cluster001	20	30543092	30671150
n4bp1	ENSDARG00000057491	protein_coding	Cluster157	18	18416926	18433477
n4bp2	ENSDARG00000061451	protein_coding	Cluster160	1	22681755	22703076
