Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	Associated Gene Name	Description	Pfam ID	Ensembl Protein Family ID(s)	Ensembl Family Description
ENSDARG00000086720	4	46902352	46912365	-1	znf1023	zinc finger protein 1023 [Source:ZFIN;Acc:ZDB-GENE-080218-24]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000087201	4	56817992	56818966	-1	CABZ01001457.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000088378	4	33415377	33436298	-1	znf1000	zinc finger protein 1000 [Source:ZFIN;Acc:ZDB-GENE-110913-165]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098137	4	36831143	36831790	-1	BX842593.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098137	4	36831143	36831790	-1	BX842593.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099242	4	59321032	59334653	1	BX255935.1		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000099242	4	59321032	59334653	1	BX255935.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099242	4	59321032	59334653	1	BX255935.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000104041	4	29315506	29333427	1	CR382372.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000104041	4	29315506	29333427	1	CR382372.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101149	4	30662757	30668776	1	CABZ01001464.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101149	4	30662757	30668776	1	CABZ01001464.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096141	4	72041934	72049362	1	zgc:173624	zgc:173624 [Source:ZFIN;Acc:ZDB-GENE-071004-60]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096141	4	72041934	72049362	1	zgc:173624	zgc:173624 [Source:ZFIN;Acc:ZDB-GENE-071004-60]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000104690	4	44956402	44976153	-1	BX927193.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101193	4	72060068	72068373	-1	BX855614.2		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101193	4	72060068	72068373	-1	BX855614.2		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000094413	4	64343225	64348807	-1	BX004873.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000094413	4	64343225	64348807	-1	BX004873.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104335	4	46129592	46135908	1	BX324142.3		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000104335	4	46129592	46135908	1	BX324142.3		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000094484	4	33283984	33293687	-1	si:ch211-162i8.4	si:ch211-162i8.4 [Source:ZFIN;Acc:ZDB-GENE-110914-48]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000094484	4	33283984	33293687	-1	si:ch211-162i8.4	si:ch211-162i8.4 [Source:ZFIN;Acc:ZDB-GENE-110914-48]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000094484	4	33283984	33293687	-1	si:ch211-162i8.4	si:ch211-162i8.4 [Source:ZFIN;Acc:ZDB-GENE-110914-48]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103397	4	53918064	53918945	-1	znf1132	zinc finger protein 1132 [Source:ZFIN;Acc:ZDB-GENE-110914-67]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103397	4	53918064	53918945	-1	znf1132	zinc finger protein 1132 [Source:ZFIN;Acc:ZDB-GENE-110914-67]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000103397	4	53918064	53918945	-1	znf1132	zinc finger protein 1132 [Source:ZFIN;Acc:ZDB-GENE-110914-67]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103397	4	53918064	53918945	-1	znf1132	zinc finger protein 1132 [Source:ZFIN;Acc:ZDB-GENE-110914-67]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000102679	4	74827492	74828902	1	FP074874.3		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000102679	4	74827492	74828902	1	FP074874.3		PF13465	PTHR24409_SF21	ZINC FINGER
ENSDARG00000102679	4	74827492	74828902	1	FP074874.3		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000101402	4	70992577	71002349	-1	CABZ01054392.1		PF12874	PTHR24409_SF21	ZINC FINGER
ENSDARG00000101402	4	70992577	71002349	-1	CABZ01054392.1		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000101402	4	70992577	71002349	-1	CABZ01054392.1		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000104797	4	51816371	51819338	-1	BX511078.3		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000104797	4	51816371	51819338	-1	BX511078.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104797	4	51816371	51819338	-1	BX511078.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101147	4	66047635	66049189	-1	znf987	zinc finger protein 987 [Source:ZFIN;Acc:ZDB-GENE-120709-57]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101147	4	66047635	66049189	-1	znf987	zinc finger protein 987 [Source:ZFIN;Acc:ZDB-GENE-120709-57]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103636	4	55451358	55465325	-1	si:dkey-122c11.4	si:dkey-122c11.4 [Source:ZFIN;Acc:ZDB-GENE-110913-45]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103636	4	55451358	55465325	-1	si:dkey-122c11.4	si:dkey-122c11.4 [Source:ZFIN;Acc:ZDB-GENE-110913-45]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000091878	4	60183062	60193713	-1	CR450780.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000091878	4	60183062	60193713	-1	CR450780.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000089598	4	70897882	70912559	-1	CABZ01054396.1		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000089598	4	70897882	70912559	-1	CABZ01054396.1		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000089598	4	70897882	70912559	-1	CABZ01054396.1		PF12874	PTHR24409_SF21	ZINC FINGER
ENSDARG00000101782	4	29157891	29166800	-1	CR388132.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101782	4	29157891	29166800	-1	CR388132.2		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000101782	4	29157891	29166800	-1	CR388132.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101782	4	29157891	29166800	-1	CR388132.2		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000104741	4	30777974	30783502	-1	zgc:173619	zgc:173619 [Source:ZFIN;Acc:ZDB-GENE-071004-58]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104741	4	30777974	30783502	-1	zgc:173619	zgc:173619 [Source:ZFIN;Acc:ZDB-GENE-071004-58]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103894	4	41989897	41997563	-1	BX000477.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103894	4	41989897	41997563	-1	BX000477.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104604	4	30956600	30965242	-1	znf1099	zinc finger protein 1099 [Source:ZFIN;Acc:ZDB-GENE-060503-829]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104604	4	30956600	30965242	-1	znf1099	zinc finger protein 1099 [Source:ZFIN;Acc:ZDB-GENE-060503-829]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093254	4	70143228	70150606	-1	CABZ01051641.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093254	4	70143228	70150606	-1	CABZ01051641.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093254	4	70143228	70150606	-1	CABZ01051641.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000017366	4	14917839	14927912	-1	prdm4	PR domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-041210-131]	PF13894	PTHR24402_SF112	PR DOMAIN ZINC FINGER 4 EC_2.1.1.- PR DOMAIN CONTAINING 4
ENSDARG00000017366	4	14917839	14927912	-1	prdm4	PR domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-041210-131]	PF12874	PTHR24402_SF112	PR DOMAIN ZINC FINGER 4 EC_2.1.1.- PR DOMAIN CONTAINING 4
ENSDARG00000017366	4	14917839	14927912	-1	prdm4	PR domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-041210-131]	PF00096	PTHR24402_SF112	PR DOMAIN ZINC FINGER 4 EC_2.1.1.- PR DOMAIN CONTAINING 4
ENSDARG00000100329	4	59980299	59996767	-1	znf1056	zinc finger protein 1056 [Source:ZFIN;Acc:ZDB-GENE-131122-90]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100329	4	59980299	59996767	-1	znf1056	zinc finger protein 1056 [Source:ZFIN;Acc:ZDB-GENE-131122-90]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100329	4	59980299	59996767	-1	znf1056	zinc finger protein 1056 [Source:ZFIN;Acc:ZDB-GENE-131122-90]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100329	4	59980299	59996767	-1	znf1056	zinc finger protein 1056 [Source:ZFIN;Acc:ZDB-GENE-131122-90]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100329	4	59980299	59996767	-1	znf1056	zinc finger protein 1056 [Source:ZFIN;Acc:ZDB-GENE-131122-90]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098094	4	59889283	60020041	1	si:dkey-146c18.5	si:dkey-146c18.5 [Source:ZFIN;Acc:ZDB-GENE-131119-41]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098094	4	59889283	60020041	1	si:dkey-146c18.5	si:dkey-146c18.5 [Source:ZFIN;Acc:ZDB-GENE-131119-41]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000094177	4	49076555	49081866	1	si:ch211-208f21.2	si:ch211-208f21.2 [Source:ZFIN;Acc:ZDB-GENE-110914-134]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103689	4	41610767	41629634	-1	znf1148	zinc finger protein 1148 [Source:ZFIN;Acc:ZDB-GENE-141219-26]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103689	4	41610767	41629634	-1	znf1148	zinc finger protein 1148 [Source:ZFIN;Acc:ZDB-GENE-141219-26]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000091648	4	57949112	57980651	-1	znf1033	zinc finger protein 1033 [Source:ZFIN;Acc:ZDB-GENE-110914-25]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000091648	4	57949112	57980651	-1	znf1033	zinc finger protein 1033 [Source:ZFIN;Acc:ZDB-GENE-110914-25]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000033443	4	23404714	23415116	1	mdm2	MDM2 oncogene, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-990415-153]	PF13920	PTHR10360	E3 UBIQUITIN LIGASE MDM2 EC_6.3.2.- DOUBLE MINUTE 2 P53 BINDING MDM2
ENSDARG00000103779	4	37367830	37373423	1	si:dkey-3p4.8	si:dkey-3p4.8 [Source:ZFIN;Acc:ZDB-GENE-120215-16]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000092475	4	57902138	57987536	1	znf1109	zinc finger protein 1109 [Source:ZFIN;Acc:ZDB-GENE-110914-77]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000092475	4	57902138	57987536	1	znf1109	zinc finger protein 1109 [Source:ZFIN;Acc:ZDB-GENE-110914-77]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000092475	4	57902138	57987536	1	znf1109	zinc finger protein 1109 [Source:ZFIN;Acc:ZDB-GENE-110914-77]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000092475	4	57902138	57987536	1	znf1109	zinc finger protein 1109 [Source:ZFIN;Acc:ZDB-GENE-110914-77]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101960	4	40974761	40981460	-1	si:dkeyp-44d3.3	si:dkeyp-44d3.3 [Source:ZFIN;Acc:ZDB-GENE-120703-45]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101960	4	40974761	40981460	-1	si:dkeyp-44d3.3	si:dkeyp-44d3.3 [Source:ZFIN;Acc:ZDB-GENE-120703-45]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099641	4	53520406	53528844	-1	znf569l	zinc finger protein 569, like [Source:ZFIN;Acc:ZDB-GENE-110914-7]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099641	4	53520406	53528844	-1	znf569l	zinc finger protein 569, like [Source:ZFIN;Acc:ZDB-GENE-110914-7]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099641	4	53520406	53528844	-1	znf569l	zinc finger protein 569, like [Source:ZFIN;Acc:ZDB-GENE-110914-7]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000099952	4	62393260	62406509	1	znf1103	zinc finger protein 1103 [Source:ZFIN;Acc:ZDB-GENE-110914-45]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099952	4	62393260	62406509	1	znf1103	zinc finger protein 1103 [Source:ZFIN;Acc:ZDB-GENE-110914-45]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000105144	4	39457253	39480384	-1	znf979	zinc finger protein 979 [Source:ZFIN;Acc:ZDB-GENE-110913-140]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000105144	4	39457253	39480384	-1	znf979	zinc finger protein 979 [Source:ZFIN;Acc:ZDB-GENE-110913-140]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000105144	4	39457253	39480384	-1	znf979	zinc finger protein 979 [Source:ZFIN;Acc:ZDB-GENE-110913-140]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096166	4	43101525	43112992	-1	si:dkey-29p23.2	si:dkey-29p23.2 [Source:ZFIN;Acc:ZDB-GENE-110914-51]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000096166	4	43101525	43112992	-1	si:dkey-29p23.2	si:dkey-29p23.2 [Source:ZFIN;Acc:ZDB-GENE-110914-51]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096166	4	43101525	43112992	-1	si:dkey-29p23.2	si:dkey-29p23.2 [Source:ZFIN;Acc:ZDB-GENE-110914-51]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000076054	4	29353763	29598881	1	znf1140	zinc finger protein 1140 [Source:ZFIN;Acc:ZDB-GENE-080218-12]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000076054	4	29353763	29598881	1	znf1140	zinc finger protein 1140 [Source:ZFIN;Acc:ZDB-GENE-080218-12]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000076054	4	29353763	29598881	1	znf1140	zinc finger protein 1140 [Source:ZFIN;Acc:ZDB-GENE-080218-12]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000076054	4	29353763	29598881	1	znf1140	zinc finger protein 1140 [Source:ZFIN;Acc:ZDB-GENE-080218-12]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000076054	4	29353763	29598881	1	znf1140	zinc finger protein 1140 [Source:ZFIN;Acc:ZDB-GENE-080218-12]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000076054	4	29353763	29598881	1	znf1140	zinc finger protein 1140 [Source:ZFIN;Acc:ZDB-GENE-080218-12]	PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000063299	4	11377065	11448326	1	pcloa	piccolo presynaptic cytomatrix protein a [Source:ZFIN;Acc:ZDB-GENE-030131-8115]	PF05715	PTHR14113	PICCOLO ACZONIN
ENSDARG00000104887	4	62762890	62773362	-1	znf1105	zinc finger protein 1105 [Source:ZFIN;Acc:ZDB-GENE-110913-136]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000104887	4	62762890	62773362	-1	znf1105	zinc finger protein 1105 [Source:ZFIN;Acc:ZDB-GENE-110913-136]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104887	4	62762890	62773362	-1	znf1105	zinc finger protein 1105 [Source:ZFIN;Acc:ZDB-GENE-110913-136]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100723	4	55917550	55928600	-1	znf1097	zinc finger protein 1097 [Source:ZFIN;Acc:ZDB-GENE-110914-20]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102799	4	30451340	30573084	-1	znf1114	zinc finger protein 1114 [Source:ZFIN;Acc:ZDB-GENE-110914-54]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000077205	4	74885688	74893653	1	zgc:153116	zgc:153116 [Source:ZFIN;Acc:ZDB-GENE-060825-107]	PF13912	PTHR24409_SF21	ZINC FINGER
ENSDARG00000077205	4	74885688	74893653	1	zgc:153116	zgc:153116 [Source:ZFIN;Acc:ZDB-GENE-060825-107]	PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000077205	4	74885688	74893653	1	zgc:153116	zgc:153116 [Source:ZFIN;Acc:ZDB-GENE-060825-107]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000077205	4	74885688	74893653	1	zgc:153116	zgc:153116 [Source:ZFIN;Acc:ZDB-GENE-060825-107]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096152	4	57611745	57619388	1	si:dkey-149m13.4	si:dkey-149m13.4 [Source:ZFIN;Acc:ZDB-GENE-110914-34]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099277	4	63046412	63057403	1	znf1018	zinc finger protein 1018 [Source:ZFIN;Acc:ZDB-GENE-110913-173]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000099277	4	63046412	63057403	1	znf1018	zinc finger protein 1018 [Source:ZFIN;Acc:ZDB-GENE-110913-173]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099277	4	63046412	63057403	1	znf1018	zinc finger protein 1018 [Source:ZFIN;Acc:ZDB-GENE-110913-173]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000045815	4	7842500	7861102	-1	mcm10	minichromosome maintenance 10 replication initiation factor [Source:ZFIN;Acc:ZDB-GENE-041210-42]	PF09329	PTHR13454	MCM10 HOMOLOG
ENSDARG00000078728	4	57611805	57657444	1	znf1068	zinc finger protein 1068 [Source:ZFIN;Acc:ZDB-GENE-080215-12]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000078728	4	57611805	57657444	1	znf1068	zinc finger protein 1068 [Source:ZFIN;Acc:ZDB-GENE-080215-12]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000078728	4	57611805	57657444	1	znf1068	zinc finger protein 1068 [Source:ZFIN;Acc:ZDB-GENE-080215-12]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098876	4	30473944	30485592	-1	si:dkey-199m13.5	si:dkey-199m13.5 [Source:ZFIN;Acc:ZDB-GENE-110913-174]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098876	4	30473944	30485592	-1	si:dkey-199m13.5	si:dkey-199m13.5 [Source:ZFIN;Acc:ZDB-GENE-110913-174]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098876	4	30473944	30485592	-1	si:dkey-199m13.5	si:dkey-199m13.5 [Source:ZFIN;Acc:ZDB-GENE-110913-174]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100142	4	30399529	30408316	-1	znf1083	zinc finger protein 1083 [Source:ZFIN;Acc:ZDB-GENE-110914-15]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100142	4	30399529	30408316	-1	znf1083	zinc finger protein 1083 [Source:ZFIN;Acc:ZDB-GENE-110914-15]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000087442	4	48648213	48664642	1	znf1022	zinc finger protein 1022 [Source:ZFIN;Acc:ZDB-GENE-110913-38]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000087442	4	48648213	48664642	1	znf1022	zinc finger protein 1022 [Source:ZFIN;Acc:ZDB-GENE-110913-38]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093478	4	48386227	48392580	-1	si:ch211-152l15.2	si:ch211-152l15.2 [Source:ZFIN;Acc:ZDB-GENE-110913-91]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093478	4	48386227	48392580	-1	si:ch211-152l15.2	si:ch211-152l15.2 [Source:ZFIN;Acc:ZDB-GENE-110913-91]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104942	4	37601477	37726763	1	si:dkeyp-82b4.3	si:dkeyp-82b4.3 [Source:ZFIN;Acc:ZDB-GENE-110913-166]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000104942	4	37601477	37726763	1	si:dkeyp-82b4.3	si:dkeyp-82b4.3 [Source:ZFIN;Acc:ZDB-GENE-110913-166]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000104942	4	37601477	37726763	1	si:dkeyp-82b4.3	si:dkeyp-82b4.3 [Source:ZFIN;Acc:ZDB-GENE-110913-166]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104942	4	37601477	37726763	1	si:dkeyp-82b4.3	si:dkeyp-82b4.3 [Source:ZFIN;Acc:ZDB-GENE-110913-166]	PF12874	PTHR24384	ZINC FINGER
ENSDARG00000102370	4	40986637	40993450	1	znf1094	zinc finger protein 1094 [Source:ZFIN;Acc:ZDB-GENE-120703-39]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000102370	4	40986637	40993450	1	znf1094	zinc finger protein 1094 [Source:ZFIN;Acc:ZDB-GENE-120703-39]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103417	4	54959337	55070633	-1	si:dkey-269o24.6	si:dkey-269o24.6 [Source:ZFIN;Acc:ZDB-GENE-110914-22]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103417	4	54959337	55070633	-1	si:dkey-269o24.6	si:dkey-269o24.6 [Source:ZFIN;Acc:ZDB-GENE-110914-22]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000089142	4	74873981	74883735	1	zgc:113119	zgc:113119 [Source:ZFIN;Acc:ZDB-GENE-050327-3]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000089142	4	74873981	74883735	1	zgc:113119	zgc:113119 [Source:ZFIN;Acc:ZDB-GENE-050327-3]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000089142	4	74873981	74883735	1	zgc:113119	zgc:113119 [Source:ZFIN;Acc:ZDB-GENE-050327-3]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103115	4	36012969	36019026	1	znf1116	zinc finger protein 1116 [Source:ZFIN;Acc:ZDB-GENE-110914-47]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103115	4	36012969	36019026	1	znf1116	zinc finger protein 1116 [Source:ZFIN;Acc:ZDB-GENE-110914-47]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103115	4	36012969	36019026	1	znf1116	zinc finger protein 1116 [Source:ZFIN;Acc:ZDB-GENE-110914-47]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000091502	4	56962059	56970101	1	znf1127	zinc finger protein 1127 [Source:ZFIN;Acc:ZDB-GENE-110914-37]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000091502	4	56962059	56970101	1	znf1127	zinc finger protein 1127 [Source:ZFIN;Acc:ZDB-GENE-110914-37]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093665	4	40304620	40312671	-1	si:dkey-285e18.5	si:dkey-285e18.5 [Source:ZFIN;Acc:ZDB-GENE-120703-44]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093665	4	40304620	40312671	-1	si:dkey-285e18.5	si:dkey-285e18.5 [Source:ZFIN;Acc:ZDB-GENE-120703-44]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000092596	4	40929396	40936232	1	si:dkeyp-44d3.1	si:dkeyp-44d3.1 [Source:ZFIN;Acc:ZDB-GENE-120709-22]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000092596	4	40929396	40936232	1	si:dkeyp-44d3.1	si:dkeyp-44d3.1 [Source:ZFIN;Acc:ZDB-GENE-120709-22]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102027	4	75508816	75570681	1	CU467646.6		PF13465	PTHR24409_SF21	ZINC FINGER
ENSDARG00000102027	4	75508816	75570681	1	CU467646.6		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000093236	4	52616712	52617820	1	BX640461.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093236	4	52616712	52617820	1	BX640461.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000104496	4	51979572	51991944	-1	CR388042.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104496	4	51979572	51991944	-1	CR388042.3		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100704	4	35945917	36037456	1	si:ch211-271g18.4	si:ch211-271g18.4 [Source:ZFIN;Acc:ZDB-GENE-110914-58]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100704	4	35945917	36037456	1	si:ch211-271g18.4	si:ch211-271g18.4 [Source:ZFIN;Acc:ZDB-GENE-110914-58]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100704	4	35945917	36037456	1	si:ch211-271g18.4	si:ch211-271g18.4 [Source:ZFIN;Acc:ZDB-GENE-110914-58]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000096000	4	42767875	42861428	-1	si:dkey-29j8.2	si:dkey-29j8.2 [Source:ZFIN;Acc:ZDB-GENE-110913-58]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096000	4	42767875	42861428	-1	si:dkey-29j8.2	si:dkey-29j8.2 [Source:ZFIN;Acc:ZDB-GENE-110913-58]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000039843	4	3442338	3462052	1	znf800b	zinc finger protein 800b [Source:ZFIN;Acc:ZDB-GENE-040426-1166]	PF13894	PTHR21020	ZINC FINGER 800
ENSDARG00000039843	4	3442338	3462052	1	znf800b	zinc finger protein 800b [Source:ZFIN;Acc:ZDB-GENE-040426-1166]	PF12874	PTHR21020	ZINC FINGER 800
ENSDARG00000103796	4	65385843	65395487	-1	BX088712.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102770	4	53399710	53400776	-1	CT027586.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102770	4	53399710	53400776	-1	CT027586.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098196	4	59878625	59885519	-1	znf1077	zinc finger protein 1077 [Source:ZFIN;Acc:ZDB-GENE-080218-11]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098196	4	59878625	59885519	-1	znf1077	zinc finger protein 1077 [Source:ZFIN;Acc:ZDB-GENE-080218-11]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
